date,year,month,waterYear,WindSpd_QL,WindSpd_QC,WindSpd_UQL,WindSpd,WindSpd_Med,WindSpd_Avg,WindSpd_Min,WindSpd_Max
10/18/2018,2018,Oct,2018-2019,1,,2,1.152,1.1735,1.228041667,0,3.9
10/19/2018,2018,Oct,2018-2019,1,,2,4.574,5.4035,5.461833333,0,15.43
10/20/2018,2018,Oct,2018-2019,1,,2,3.924,2.475,2.539041667,0,6.233
10/21/2018,2018,Oct,2018-2019,1,,2,1.472,2.0795,2.193083333,0,5.508
10/22/2018,2018,Oct,2018-2019,1,,2,3.393,2.1125,2.19575,0,6.86
10/23/2018,2018,Oct,2018-2019,1,,2,7.755,4.933,5.230208333,0,12.94
10/24/2018,2018,Oct,2018-2019,1,,2,12.77,10.87,10.89391667,2.646,27.73
10/25/2018,2018,Oct,2018-2019,1,,2,5.392,5.596,6.567416667,0,20.27
10/26/2018,2018,Oct,2018-2019,1,,2,5.854,8.49,8.7385,0.843,21.46
10/27/2018,2018,Oct,2018-2019,1,,2,9.23,4.9765,5.974875,0,27.28
10/28/2018,2018,Oct,2018-2019,1,,2,11.6,11.155,11.04875,3.156,23.01
10/29/2018,2018,Oct,2018-2019,1,,2,7.809,9.265,9.521208333,2.96,17.74
10/30/2018,2018,Oct,2018-2019,1,,2,14.36,8.905,9.126083333,2.528,20.97
10/31/2018,2018,Oct,2018-2019,1,,2,3.856,6.7315,6.762541667,0.157,20.01
11/1/2018,2018,Nov,2018-2019,1,,2,6.625,8.455,8.660416667,0,23.46
11/2/2018,2018,Nov,2018-2019,1,,2,11.24,5.667,6.226583333,1.784,16.41
11/3/2018,2018,Nov,2018-2019,1,,2,8.75,14.53,13.04958333,1.078,24.66
11/4/2018,2018,Nov,2018-2019,1,,2,6.105,6.4165,6.424208333,0.725,14.05
11/5/2018,2018,Nov,2018-2019,1,,2,3.252,5.4085,5.27975,0.372,12.39
11/6/2018,2018,Nov,2018-2019,1,,2,3.683,2.338,2.145708333,0,5.9
11/7/2018,2018,Nov,2018-2019,1,,2,3.624,3.204,2.769916667,0,6.429
11/8/2018,2018,Nov,2018-2019,1,,2,11.44,9.185,8.539833333,1.137,19.13
11/9/2018,2018,Nov,2018-2019,1,,2,2.721,3.189,3.566291667,0,15.54
11/10/2018,2018,Nov,2018-2019,1,,2,1.583,2.484,2.500583333,0,6.233
11/11/2018,2018,Nov,2018-2019,1,,2,3.832,1.934,1.865041667,0,5.86
11/12/2018,2018,Nov,2018-2019,1,,2,2.797,2.3075,2.512416667,0,13.01
11/13/2018,2018,Nov,2018-2019,1,,2,10.24,11.785,11.83116667,0,26.03
11/14/2018,2018,Nov,2018-2019,1,,2,8.17,7.8405,7.690416667,1.548,15.72
11/15/2018,2018,Nov,2018-2019,1,,2,1.85,4.336,7.602541667,0.235,26.36
11/16/2018,2018,Nov,2018-2019,1,,2,2.556,2.5325,2.426,0,5.821
11/17/2018,2018,Nov,2018-2019,1,,2,4.102,2.6505,2.428708333,0,5.625
11/18/2018,2018,Nov,2018-2019,1,,2,3.71,2.638,2.622791667,0,6.742
11/19/2018,2018,Nov,2018-2019,1,,2,7.658,4.929,4.686666667,0,14.01
11/20/2018,2018,Nov,2018-2019,1,,2,9.2,8.435,7.635958333,0,17.15
11/21/2018,2018,Nov,2018-2019,1,,2,5.723,6.7495,8.225541667,0.666,24.25
11/22/2018,2018,Nov,2018-2019,1,,2,8.82,4.9475,6.456666667,0.274,18.99
11/23/2018,2018,Nov,2018-2019,1,,2,3.018,3.431,4.010708333,0,14.95
11/24/2018,2018,Nov,2018-2019,1,,2,10.15,8.365,7.981,1.254,20.89
11/25/2018,2018,Nov,2018-2019,1,,2,12.86,10.275,10.49925,2.038,25.07
11/26/2018,2018,Nov,2018-2019,1,,2,5.732,10.665,10.36675,1.45,23.5
11/27/2018,2018,Nov,2018-2019,1,,2,11.97,10.745,9.353125,0,19.27
11/28/2018,2018,Nov,2018-2019,1,,2,3.289,10.3,8.585375,2.195,18.5
11/29/2018,2018,Nov,2018-2019,1,,2,0.807,2.7795,2.498958333,0,5.782
11/30/2018,2018,Nov,2018-2019,1,,2,3.375,3.3525,3.147708333,0.059,6.292
12/1/2018,2018,Dec,2018-2019,1,,2,3.299,2.3695,2.497125,0,6.056
12/2/2018,2018,Dec,2018-2019,1,,2,4.104,2.383,2.209875,0,5.586
12/3/2018,2018,Dec,2018-2019,1,,2,4.015,4.1735,3.482708333,0,6.311
12/4/2018,2018,Dec,2018-2019,1,,2,2.942,3.685,3.557458333,0,6.448
12/5/2018,2018,Dec,2018-2019,1,,2,2.534,1.9995,1.76525,0,4.43
12/6/2018,2018,Dec,2018-2019,1,,2,3.367,3.685,3.800416667,0,7.644
12/7/2018,2018,Dec,2018-2019,1,,2,8.04,3.1465,4.181958333,0,15.82
12/8/2018,2018,Dec,2018-2019,1,,2,7.797,7.1145,7.150791667,0,18.35
12/9/2018,2018,Dec,2018-2019,1,,2,4.575,10.82,10.6685,2.528,29.11
12/10/2018,2018,Dec,2018-2019,1,,2,19.36,8.8235,9.617416667,1.921,31.09
12/11/2018,2018,Dec,2018-2019,1,,2,6.893,9.03,10.44095833,0.392,30.16
12/12/2018,2018,Dec,2018-2019,1,,2,12.66,11.74,11.56895833,0.588,28.62
12/13/2018,2018,Dec,2018-2019,1,,2,4.554,5.389,5.995291667,0,19.85
12/14/2018,2018,Dec,2018-2019,1,,2,7.261,4.2195,3.739625,0,12.58
12/15/2018,2018,Dec,2018-2019,1,,2,17.55,14.28,13.22658333,2.136,32.56
12/16/2018,2018,Dec,2018-2019,1,,2,12.05,10.675,10.54733333,2.528,27.05
12/17/2018,2018,Dec,2018-2019,1,,2,12.99,12.88,12.92625,3.371,25.73
12/18/2018,2018,Dec,2018-2019,1,,2,6.805,9.72,9.897708333,0.98,20.38
12/19/2018,2018,Dec,2018-2019,1,,2,2.907,5.3285,5.634833333,0,14.74
12/20/2018,2018,Dec,2018-2019,1,,2,3.462,7.291,9.0405,0.784,27.24
12/21/2018,2018,Dec,2018-2019,1,,2,10.08,5.175,5.479666667,0.627,21.09
12/22/2018,2018,Dec,2018-2019,1,,2,14.55,7.934,8.842583333,0.412,30.52
12/23/2018,2018,Dec,2018-2019,1,,2,6.102,11.955,10.81379167,1.098,25.91
12/24/2018,2018,Dec,2018-2019,1,,2,3.438,3.9285,3.9665,0.078,11.37
12/25/2018,2018,Dec,2018-2019,1,,2,9.11,3.8495,4.8045,0,19.07
12/26/2018,2018,Dec,2018-2019,1,,2,3.882,6.123,6.864416667,0,19.35
12/27/2018,2018,Dec,2018-2019,1,,2,9.84,5.444,6.313916667,0.902,15.46
12/28/2018,2018,Dec,2018-2019,1,,2,15.7,13.46,13.1025,3.254,24.79
12/29/2018,2018,Dec,2018-2019,1,,2,3.961,7.92,9.424041667,0.176,24.6
12/30/2018,2018,Dec,2018-2019,1,,2,2.475,2.9505,3.128875,0,8.7
12/31/2018,2018,Dec,2018-2019,1,,2,9.58,4.114,5.369125,0,16.58
1/1/2019,2019,Jan,2018-2019,1,,2,16.09,13.855,13.645,3.391,24.4
1/2/2019,2019,Jan,2018-2019,1,,2,0.005,11.86,10.756125,0,27.15
1/3/2019,2019,Jan,2018-2019,1,,2,7.595,7.308,7.620791667,0,24.4
1/4/2019,2019,Jan,2018-2019,1,,2,8.6,6.558,6.850166667,0.882,15.43
1/5/2019,2019,Jan,2018-2019,1,,2,2.433,2.7235,3.600333333,0.51,11.68
1/6/2019,2019,Jan,2018-2019,1,,2,3.274,3.797,4.897833333,0.451,15.52
1/7/2019,2019,Jan,2018-2019,1,,2,3.764,3.6085,3.486916667,0,9.96
1/8/2019,2019,Jan,2018-2019,1,,2,2.976,3.7025,3.830458333,0,9.6
1/9/2019,2019,Jan,2018-2019,1,,2,12.54,5.063,6.440166667,0,23.48
1/10/2019,2019,Jan,2018-2019,1,,2,11.74,11.705,11.41333333,2.038,25.11
1/11/2019,2019,Jan,2018-2019,1,,2,8.32,13.185,13.05458333,3.332,27.97
1/12/2019,2019,Jan,2018-2019,1,,2,5.503,4.6945,5.507791667,0,19.8
1/13/2019,2019,Jan,2018-2019,1,,2,4.626,3.103,3.505666667,0,14.25
1/14/2019,2019,Jan,2018-2019,1,,2,0.011,1.024,1.495125,0,7.252
1/15/2019,2019,Jan,2018-2019,1,,2,5.507,1.785,2.049208333,0,7.585
1/16/2019,2019,Jan,2018-2019,1,,2,8.08,5.26,4.843625,0,13.8
1/17/2019,2019,Jan,2018-2019,1,,2,9.48,6.0795,6.230708333,1,15.13
1/18/2019,2019,Jan,2018-2019,1,,2,11.83,10.245,9.776875,0.764,24.93
1/19/2019,2019,Jan,2018-2019,1,,2,9.18,14.415,14.785,3.018,33.95
1/20/2019,2019,Jan,2018-2019,1,,2,2.815,5.6775,5.191208333,0,13.64
1/21/2019,2019,Jan,2018-2019,1,,2,17.56,5.017,7.555,0,26.46
1/22/2019,2019,Jan,2018-2019,1,,2,3.856,7.667,8.690791667,0,28.66
1/23/2019,2019,Jan,2018-2019,1,,2,1.725,2.007,2.064333333,0,6.899
1/24/2019,2019,Jan,2018-2019,1,,2,4.92,4.024,3.233125,0,11.13
1/25/2019,2019,Jan,2018-2019,1,,2,4.955,5.6105,5.548208333,0.059,12.13
1/26/2019,2019,Jan,2018-2019,1,,2,3.608,6.227,6.010458333,1.784,10.23
1/27/2019,2019,Jan,2018-2019,1,,2,0.85,1.349,1.556125,0,7.095
1/28/2019,2019,Jan,2018-2019,1,MV:9 of 24 missing,3,0.824,2.017,2.341533333,0,6.076
1/29/2019,2019,Jan,2018-2019,1,,2,3.025,2.341,2.282583333,0,5.958
1/30/2019,2019,Jan,2018-2019,1,,2,4.308,1.739,1.94075,0,8.02
1/31/2019,2019,Jan,2018-2019,1,,2,5.024,7.763,9.046583333,1.862,20.52
2/1/2019,2019,Feb,2018-2019,1,,2,4.816,7.3965,7.651041667,0,15.9
2/2/2019,2019,Feb,2018-2019,1,,2,10.2,4.4975,5.430375,0.333,18.17
2/3/2019,2019,Feb,2018-2019,1,,2,14,12.025,12.10875,2.548,23.64
2/4/2019,2019,Feb,2018-2019,1,,2,3.993,7.371,7.762166667,0.176,23.91
2/5/2019,2019,Feb,2018-2019,1,,2,3.865,4.338,4.281791667,0.02,9.09
2/6/2019,2019,Feb,2018-2019,1,,2,0.945,1.935,1.994541667,0,6.801
2/7/2019,2019,Feb,2018-2019,1,,2,1.921,0,0.098541667,0,5.037
2/8/2019,2019,Feb,2018-2019,1,,2,11.28,10.345,8.535875,0.706,22.7
2/9/2019,2019,Feb,2018-2019,1,,2,5.713,10.73,10.1,0.862,21.27
2/10/2019,2019,Feb,2018-2019,1,,2,4.748,5.572,6.412875,0.941,16.78
2/11/2019,2019,Feb,2018-2019,1,,2,5.734,5.583,5.555375,0.255,13.94
2/12/2019,2019,Feb,2018-2019,1,,2,4.589,5.981,5.959041667,0.98,12.41
2/13/2019,2019,Feb,2018-2019,1,,2,1.719,2.7335,2.710583333,0,7.683
2/14/2019,2019,Feb,2018-2019,1,,2,3.648,3.9505,4.848875,0,14.86
2/15/2019,2019,Feb,2018-2019,1,,2,2.81,3.49,3.620666667,0,8.39
2/16/2019,2019,Feb,2018-2019,1,,2,4.472,3.977,3.867916667,0.372,9.06
2/17/2019,2019,Feb,2018-2019,1,,2,4.209,4.6385,4.79925,0.255,11
2/18/2019,2019,Feb,2018-2019,1,,2,2.879,3.0345,2.950291667,0,6.546
2/19/2019,2019,Feb,2018-2019,1,,2,1.839,5.5955,5.419791667,0.784,14.33
2/20/2019,2019,Feb,2018-2019,1,,2,3.698,3.7065,3.648333333,0,9.68
2/21/2019,2019,Feb,2018-2019,1,,2,12.1,5.415,6.395625,0.196,18.4
2/22/2019,2019,Feb,2018-2019,1,,2,3.859,5.945,5.968166667,0.078,17.93
2/23/2019,2019,Feb,2018-2019,1,,2,6.766,4.4205,4.971083333,0.294,12.29
2/24/2019,2019,Feb,2018-2019,1,,2,4.954,5.3065,5.406416667,0.255,10.68
2/25/2019,2019,Feb,2018-2019,1,,2,8.86,6.9385,6.889041667,0.627,17.82
2/26/2019,2019,Feb,2018-2019,1,,2,4.879,6.012,6.133666667,0,14.54
2/27/2019,2019,Feb,2018-2019,1,,2,2.991,4.4415,4.606458333,0,11.76
2/28/2019,2019,Feb,2018-2019,1,,2,1.608,2.508,2.379208333,0,5.606
3/1/2019,2019,Mar,2018-2019,1,,2,4.262,2.1205,2.341416667,0,6.762
3/2/2019,2019,Mar,2018-2019,1,,2,7.02,6.161,6.188916667,0.98,12.82
3/3/2019,2019,Mar,2018-2019,1,,2,5.084,5.652,5.23725,0.059,11.62
3/4/2019,2019,Mar,2018-2019,1,,2,4.459,4.137,3.99875,0,9.11
3/5/2019,2019,Mar,2018-2019,1,,2,4.642,3.6935,3.679833333,0.196,7.095
3/6/2019,2019,Mar,2018-2019,1,,2,3.452,3.5955,3.73325,0,8.49
3/7/2019,2019,Mar,2018-2019,1,,2,2.151,2.689,2.976791667,0,8.27
3/8/2019,2019,Mar,2018-2019,1,,2,3.622,2.942,2.970125,0,7.017
3/9/2019,2019,Mar,2018-2019,1,,2,1.032,3.094,3.152458333,0,6.684
3/10/2019,2019,Mar,2018-2019,1,,2,15.2,8.8,8.395791667,1.47,22.97
3/11/2019,2019,Mar,2018-2019,1,,2,4.089,15.915,12.297625,0,29.46
3/12/2019,2019,Mar,2018-2019,1,,2,1.386,3.0145,2.765125,0,10.09
3/13/2019,2019,Mar,2018-2019,1,,2,11.77,6.462,6.168666667,0.764,21.56
3/14/2019,2019,Mar,2018-2019,1,,2,3.659,7.3825,7.848666667,1.784,22.03
3/15/2019,2019,Mar,2018-2019,1,,2,5.218,3.557,4.19225,0,12.68
3/16/2019,2019,Mar,2018-2019,1,,2,1.56,8.315,7.503,0,18.21
3/17/2019,2019,Mar,2018-2019,1,,2,4.796,2.057,2.5775,0,6.252
3/18/2019,2019,Mar,2018-2019,1,,2,5.511,3.157,3.48975,0,8.51
3/19/2019,2019,Mar,2018-2019,1,,2,1.1,2.618,3.2605,0,7.526
3/20/2019,2019,Mar,2018-2019,1,,2,4.507,2.7595,2.93975,0,8.29
3/21/2019,2019,Mar,2018-2019,1,,2,2.111,2.3945,3.080458333,0,10.04
3/22/2019,2019,Mar,2018-2019,1,,2,6.629,3.196,4.164,0,23.56
3/23/2019,2019,Mar,2018-2019,1,,2,3.925,3.573,3.705083333,0,10.09
3/24/2019,2019,Mar,2018-2019,1,,2,2.491,1.917,2.063541667,0,5.312
3/25/2019,2019,Mar,2018-2019,1,,2,6.369,3.599,3.75225,0,14.01
3/26/2019,2019,Mar,2018-2019,1,,2,4.287,5.674,5.264625,0.412,11.49
3/27/2019,2019,Mar,2018-2019,1,,2,4.598,4.4325,4.167875,0.333,9.19
3/28/2019,2019,Mar,2018-2019,1,,2,1.24,2.9655,3.016041667,0,7.703
3/29/2019,2019,Mar,2018-2019,1,,2,1.245,1.444,1.431833333,0,4.822
3/30/2019,2019,Mar,2018-2019,1,,2,2.068,1.425,1.516833333,0,5.037
3/31/2019,2019,Mar,2018-2019,1,,2,4.442,2.0295,1.954666667,0,6.684
4/1/2019,2019,Apr,2018-2019,1,,2,5.68,3.5455,3.486875,0,7.154
4/2/2019,2019,Apr,2018-2019,1,,2,2.339,2.399,3.065666667,0,7.585
4/3/2019,2019,Apr,2018-2019,1,,2,6.172,3.861,4.208416667,0.608,8.9
4/4/2019,2019,Apr,2018-2019,1,,2,2.512,5.624,5.477041667,0,15.25
4/5/2019,2019,Apr,2018-2019,1,,2,9.91,7.965,7.978333333,0.706,19.29
4/6/2019,2019,Apr,2018-2019,1,,2,9.42,7.9995,8.901958333,0.02,26.93
4/7/2019,2019,Apr,2018-2019,1,,2,5.447,9.635,8.830375,2.274,19.62
4/8/2019,2019,Apr,2018-2019,1,,2,3.168,3.2965,3.593625,0.137,9.58
4/9/2019,2019,Apr,2018-2019,1,,2,8.5,3.758,4.370958333,0,14.92
4/10/2019,2019,Apr,2018-2019,1,,2,2.902,3.9125,4.456625,0.353,15.35
4/11/2019,2019,Apr,2018-2019,1,,2,1.21,3.317,3.539125,0,10.76
4/12/2019,2019,Apr,2018-2019,1,,2,5.822,3.9725,3.862875,0,9.64
4/13/2019,2019,Apr,2018-2019,1,,2,7.081,10.165,10.34333333,1.176,23.97
4/14/2019,2019,Apr,2018-2019,1,,2,3.426,5.405,5.00475,0.706,13.25
4/15/2019,2019,Apr,2018-2019,1,,2,6.752,5.1085,5.432833333,1.294,11.72
4/16/2019,2019,Apr,2018-2019,1,,2,5.924,9.75,9.320125,2.195,19.29
4/17/2019,2019,Apr,2018-2019,1,,2,10.7,7.5065,7.723458333,1.196,18.35
4/18/2019,2019,Apr,2018-2019,1,,2,2.197,2.343,4.343458333,0,15.17
4/19/2019,2019,Apr,2018-2019,1,,2,3.315,3.493,4.334291667,0,12.23
4/20/2019,2019,Apr,2018-2019,1,,2,2.127,3.3735,3.489666667,0,7.762
4/21/2019,2019,Apr,2018-2019,1,,2,18.09,9.58,9.548625,1.882,28.2
4/22/2019,2019,Apr,2018-2019,1,,2,3.321,5.2325,9.813125,0.51,30.24
4/23/2019,2019,Apr,2018-2019,1,,2,6.842,3.3925,3.453083333,0,9.13
4/24/2019,2019,Apr,2018-2019,1,,2,3.332,4.3335,4.54975,0,10.54
4/25/2019,2019,Apr,2018-2019,1,,2,4.821,4.576,4.402166667,0.098,9.94
4/26/2019,2019,Apr,2018-2019,1,,2,3.661,3.9505,4.656125,0,15.66
4/27/2019,2019,Apr,2018-2019,1,,2,1.953,3.4805,4.170041667,0,11.13
4/28/2019,2019,Apr,2018-2019,1,,2,1.943,2.88,3.2625,0,9.23
4/29/2019,2019,Apr,2018-2019,1,,2,2.14,2.9785,3.123166667,0,12.15
4/30/2019,2019,Apr,2018-2019,1,,2,2.003,2.77,2.781291667,0,6.605
5/1/2019,2019,May,2018-2019,1,,2,3.351,2.562,2.656791667,0,5.919
5/2/2019,2019,May,2018-2019,1,,2,2.292,3.438,3.563375,0,7.86
5/3/2019,2019,May,2018-2019,1,,2,2.499,3.478,3.66675,0,11.15
5/4/2019,2019,May,2018-2019,1,,2,3.901,4.3585,4.562708333,0.49,11.51
5/5/2019,2019,May,2018-2019,1,,2,3.267,5.4935,5.129291667,0.745,10.68
5/6/2019,2019,May,2018-2019,1,,2,4.044,4.4485,4.590458333,0.745,9.8
5/7/2019,2019,May,2018-2019,1,,2,3.793,3.7685,3.77725,0,9.88
5/8/2019,2019,May,2018-2019,1,,2,2.685,3.1555,3.128708333,0.118,9.43
5/9/2019,2019,May,2018-2019,1,,2,1.666,1.947,1.988083333,0,4.782
5/10/2019,2019,May,2018-2019,1,,2,0.308,1.659,1.69275,0,7.644
5/11/2019,2019,May,2018-2019,1,,2,5.42,5.6455,5.156625,0,11.76
5/12/2019,2019,May,2018-2019,1,,2,1.609,2.887,2.954041667,0,7.84
5/13/2019,2019,May,2018-2019,1,,2,0.811,1.398,1.78875,0,7.076
5/14/2019,2019,May,2018-2019,1,,2,4.41,3.2695,3.605375,0,9.27
5/15/2019,2019,May,2018-2019,1,,2,3.001,2.676,2.973083333,0,8.8
5/16/2019,2019,May,2018-2019,1,,2,0.725,2.2605,2.260958333,0,6.684
5/17/2019,2019,May,2018-2019,1,,2,4.594,4.6165,4.336458333,0,12.33
5/18/2019,2019,May,2018-2019,1,MV:3 of 24 missing,3,2.015,2.146,2.376095238,0,6.468
5/19/2019,2019,May,2018-2019,1,,2,3.566,2.26,2.449375,0,7.703
5/20/2019,2019,May,2018-2019,1,,2,2.491,2.5695,2.909833333,0,8.04
5/21/2019,2019,May,2018-2019,1,,2,4.571,4.7075,4.497625,0,11.43
5/22/2019,2019,May,2018-2019,1,,2,1.102,2.1125,2.130833333,0,6.919
5/23/2019,2019,May,2018-2019,1,,2,9.61,2.919,3.616375,0,15.54
5/24/2019,2019,May,2018-2019,1,,2,6.755,8.755,9.076375,2.293,19.56
5/25/2019,2019,May,2018-2019,1,,2,3.525,3.85,4.267875,0,13.17
5/26/2019,2019,May,2018-2019,1,,2,2.126,1.57,1.574208333,0,6.037
5/27/2019,2019,May,2018-2019,1,,2,2.135,2.797,2.941916667,0,7.33
5/28/2019,2019,May,2018-2019,1,,2,1.789,2.3875,2.321541667,0,6.507
5/29/2019,2019,May,2018-2019,1,,2,1.26,1.503,1.774208333,0,6.448
5/30/2019,2019,May,2018-2019,1,,2,1.721,2.2725,2.681875,0,7.683
5/31/2019,2019,May,2018-2019,1,,2,1.83,1.3925,1.323166667,0,4.665
6/1/2019,2019,Jun,2018-2019,1,,2,2.968,5.458,4.939833333,0.549,11.72
6/2/2019,2019,Jun,2018-2019,1,,2,9.47,2.693,4.267166667,0,15.09
6/3/2019,2019,Jun,2018-2019,1,,2,5.271,6.136,6.906041667,0.098,17.54
6/4/2019,2019,Jun,2018-2019,1,,2,3.001,3.125,3.263083333,0,8.41
6/5/2019,2019,Jun,2018-2019,1,,2,3.401,2.215,3.250166667,0,15.72
6/6/2019,2019,Jun,2018-2019,1,,2,1.839,2.7875,3.829958333,0,9.02
6/7/2019,2019,Jun,2018-2019,1,,2,1.71,3.424,3.637166667,0.157,9.04
6/8/2019,2019,Jun,2018-2019,1,,2,3.26,3.84,4.165083333,0,9.45
6/9/2019,2019,Jun,2018-2019,1,,2,8.26,7.681,6.964083333,1.254,15.07
6/10/2019,2019,Jun,2018-2019,1,,2,3.671,5.4955,5.756333333,1.294,13.86
6/11/2019,2019,Jun,2018-2019,1,,2,2.361,2.247,2.195416667,0,7.134
6/12/2019,2019,Jun,2018-2019,1,,2,1.401,2.5665,2.638,0,7.664
6/13/2019,2019,Jun,2018-2019,1,,2,2.995,3.8695,3.473541667,0,10.41
6/14/2019,2019,Jun,2018-2019,1,,2,2.228,2.689,2.861041667,0.059,7.703
6/15/2019,2019,Jun,2018-2019,1,,2,2.16,1.8165,1.726666667,0,5.253
6/16/2019,2019,Jun,2018-2019,1,,2,2.207,1.9035,2.083125,0,6.213
6/17/2019,2019,Jun,2018-2019,1,,2,2.801,4.7205,5.653,0,16.78
6/18/2019,2019,Jun,2018-2019,1,,2,5.002,4.182,4.030958333,0,10.21
6/19/2019,2019,Jun,2018-2019,1,,2,4.377,4.5725,4.887333333,0,10.07
6/20/2019,2019,Jun,2018-2019,1,,2,2.405,4.605,4.4315,0.882,9.84
6/21/2019,2019,Jun,2018-2019,1,,2,2.371,2.3605,2.18475,0,6.233
6/22/2019,2019,Jun,2018-2019,1,,2,2.893,3.259,3.598666667,0,8.15
6/23/2019,2019,Jun,2018-2019,1,,2,2.519,3.236,3.229041667,0,6.566
6/24/2019,2019,Jun,2018-2019,1,,2,1.647,3.065,3.403166667,0,9.15
6/25/2019,2019,Jun,2018-2019,1,,2,1.376,2.649,2.53425,0,6.056
6/26/2019,2019,Jun,2018-2019,1,,2,0.479,2.9145,3.54125,0,9.07
6/27/2019,2019,Jun,2018-2019,1,,2,2.69,2.7375,3.5395,0,12.41
6/28/2019,2019,Jun,2018-2019,1,,2,0.513,1.3115,1.455375,0,5.429
6/29/2019,2019,Jun,2018-2019,1,,2,1.017,0.969,0.94675,0,4.273
6/30/2019,2019,Jun,2018-2019,1,,2,1.953,2.195,2.208583333,0,5.194
7/1/2019,2019,Jul,2018-2019,1,,2,1.307,1.9805,2.11925,0,5.155
7/2/2019,2019,Jul,2018-2019,1,,2,1.161,1.3085,1.527333333,0,4.586
7/3/2019,2019,Jul,2018-2019,1,,2,1.566,3.2175,3.600791667,0,9.23
7/4/2019,2019,Jul,2018-2019,1,,2,0.314,1.862,1.700958333,0,5.135
7/5/2019,2019,Jul,2018-2019,1,,2,5.251,2.4795,2.691666667,0,10.35
7/6/2019,2019,Jul,2018-2019,1,,2,5.43,6.109,6.311791667,1.039,11.76
7/7/2019,2019,Jul,2018-2019,1,,2,3.67,4.8155,5.153625,0.412,13.5
7/8/2019,2019,Jul,2018-2019,1,,2,1.109,3.426,3.555958333,0,7.762
7/9/2019,2019,Jul,2018-2019,1,,2,3.021,1.934,2.095041667,0,5.684
7/10/2019,2019,Jul,2018-2019,1,,2,2.656,2.75,3.507791667,0,16.41
7/11/2019,2019,Jul,2018-2019,1,,2,3.41,2.039,2.217375,0,8.04
7/12/2019,2019,Jul,2018-2019,1,,2,1.405,2.7355,2.822083333,0,8.27
7/13/2019,2019,Jul,2018-2019,1,,2,1.272,1.425,1.4585,0,4.841
7/14/2019,2019,Jul,2018-2019,1,,2,1.029,1.874,1.860333333,0,4.802
7/15/2019,2019,Jul,2018-2019,1,,2,1.098,2.568,2.717083333,0.137,6.625
7/16/2019,2019,Jul,2018-2019,1,,2,12.15,5.433,4.913625,0,19.19
7/17/2019,2019,Jul,2018-2019,1,,2,7.079,7.555,8.361958333,1.156,22.34
7/18/2019,2019,Jul,2018-2019,1,,2,2.673,4.7175,4.557833333,0.078,11.51
7/19/2019,2019,Jul,2018-2019,1,,2,2.044,3.134,3.335625,0,8.74
7/20/2019,2019,Jul,2018-2019,1,,2,2.921,2.751,2.925666667,0,6.488
7/21/2019,2019,Jul,2018-2019,1,,2,2.863,2.46,2.224791667,0,5.782
7/22/2019,2019,Jul,2018-2019,1,,2,4.356,5.7905,5.257833333,0.118,13.43
7/23/2019,2019,Jul,2018-2019,1,,2,2.253,2.9905,3.06,0,6.938
7/24/2019,2019,Jul,2018-2019,1,,2,12.28,5.33,5.508416667,0,18.23
7/25/2019,2019,Jul,2018-2019,1,,2,4.546,7.242,7.350541667,1.372,19.6
7/26/2019,2019,Jul,2018-2019,1,,2,3.496,6.649,6.554458333,0.98,16.35
7/27/2019,2019,Jul,2018-2019,1,,2,2.34,3.181,3.23275,0,6.644
7/28/2019,2019,Jul,2018-2019,1,,2,1.983,3.5655,3.157833333,0,7.918
7/29/2019,2019,Jul,2018-2019,1,,2,1.815,1.9485,2.412833333,0,6.762
7/30/2019,2019,Jul,2018-2019,1,,2,2.52,3.23,3.598958333,0,11.23
7/31/2019,2019,Jul,2018-2019,1,,2,2.389,1.425,1.433208333,0,4.273
8/1/2019,2019,Aug,2018-2019,1,,2,1.305,2.479,2.504416667,0,5.743
8/2/2019,2019,Aug,2018-2019,1,,2,2.957,4.6845,4.658916667,0,10.82
8/3/2019,2019,Aug,2018-2019,1,,2,2.624,2.2265,2.377458333,0,6.938
8/4/2019,2019,Aug,2018-2019,1,,2,1.792,1.9475,1.892333333,0,5.135
8/5/2019,2019,Aug,2018-2019,1,,2,1.81,1.527,1.74125,0,5.625
8/6/2019,2019,Aug,2018-2019,1,,2,1.498,1.757,1.721291667,0,5.018
8/7/2019,2019,Aug,2018-2019,1,,2,1.782,1.0345,1.139708333,0,4.136
8/8/2019,2019,Aug,2018-2019,1,,2,2.446,3.109,3.154041667,0,8.13
8/9/2019,2019,Aug,2018-2019,1,,2,0.728,1.102,1.292625,0,5.076
8/10/2019,2019,Aug,2018-2019,1,,2,2.613,1.0515,1.586166667,0,5.253
8/11/2019,2019,Aug,2018-2019,1,,2,3.215,2.313,2.232291667,0,6.684
8/12/2019,2019,Aug,2018-2019,1,,2,2.87,3.51,3.514291667,0,12.29
8/13/2019,2019,Aug,2018-2019,1,,2,2.282,2.55,2.297291667,0,5.802
8/14/2019,2019,Aug,2018-2019,1,,2,2.02,2.5145,2.601791667,0.02,6.488
8/15/2019,2019,Aug,2018-2019,1,,2,3.718,3.081,2.7855,0,7.487
8/16/2019,2019,Aug,2018-2019,1,,2,0.846,3.9345,3.849625,0,8.82
8/17/2019,2019,Aug,2018-2019,1,,2,7.24,4.922,3.724375,0,10.74
8/18/2019,2019,Aug,2018-2019,1,,2,4.301,8.019,7.118375,1.019,13.97
